X	X.1	res$cluster
-0.279809835870172	-1.62846489838886	1
1.0349378342439	0.859021455414468	1
-1.60073403803847	0.123271001111025	1
-0.784290052861566	-1.35826723406553	1
-0.00839690909840164	-0.0865195967034289	1
-0.18919923455278	-0.205373133098946	1
0.0303287152318021	1.66006592603909	1
-1.05397323594697	0.218917635813137	1
0.442060168635486	-0.124361641655017	1
-1.78378121214807	-0.657745194725077	1
-1.27195022263565	-1.00058147505449	1
0.175305393002127	-1.93797928750985	1
1.07999233141131	0.12836121183648	1
1.1885101934667	-0.690435546831533	1
0.158731725414775	1.31957367233417	1
0.84387815601767	1.09310642707329	1
1.05286331023732	0.619839187452669	1
0.206678907148005	1.22701854124343	1
-1.08009750058655	0.499447688102427	1
-0.190764419019886	0.341658883136889	1
-0.0603232844397653	-0.422204634537657	1
-0.381638930129231	0.217658376219034	1
0.281865842839165	0.214306874972359	1
0.349277062066912	0.270489864262674	1
0.0977169135736521	0.113967746654223	1
-0.391095822189989	-0.0923341156926695	1
-1.24823521186349	0.259663040760367	1
1.83132368192779	-0.0162075806892433	1
0.22365207217891	1.34928303436094	1
-0.656538583211489	-0.921583918912651	1
-0.543593592970097	0.650804976285055	1
1.00279386639423	-0.351332646997381	1
0.413528296358136	0.341647202758704	1
1.1453204846824	-1.55332530655252	1
0.0558338808554612	0.233527530452844	1
0.829174534412772	0.0312693008379345	1
-0.0248395269076261	-1.13500330470975	1
-1.5925163401544	0.205123938320798	1
0.0690042907691379	-0.103446682933891	1
-0.278768128452745	-0.426490727155184	1
-0.190837438849576	0.55544381062259	1
-0.387902143142176	1.69524329473853	1
-1.7501222092924	0.351126485475345	1
-1.17099289720083	-1.04518241493606	1
0.989160678577678	-0.565487397903666	1
-0.127274628319977	1.47259633970569	1
-0.0175675220429934	-1.02089160003389	1
-0.469470382190021	-0.0997091627639919	1
1.86557054253859	-0.562573442493988	1
0.928706166204493	1.31656312286438	1
-0.75153554276059	-0.798964011640082	1
0.39724836021017	0.171849127703223	1
0.0189117306674031	0.0170054983175353	1
0.684777012638306	1.68474137251636	1
-1.55467218178987	0.548612100743184	1
-1.06989983382061	0.408357541173138	1
0.318636995230661	0.250585194744338	1
-0.0362303626049553	-0.00723140737803728	1
-0.227943609042659	-1.05027135540933	1
-1.26257511984271	0.436721619152885	1
0.305084782426065	1.05168987634361	1
-0.606825000125736	1.31349243954968	1
-1.03507154303583	-0.274362682775058	1
-1.15447569992271	1.23992931005929	1
-0.65407752239858	0.774170432018041	1
-0.987747359321373	-1.09870126782161	1
-0.170866279173478	-0.519502807963275	1
-0.959939418792682	0.106171028604534	1
0.836305613236323	-0.384605853682542	1
0.86168124331004	1.22576505801566	1
-1.66973248371387	-0.101092689971647	1
-0.856690806550958	0.0741670945027227	1
1.14104328516656	0.669860326226832	1
1.44444288530507	-0.610374866402384	1
0.093250296955248	0.844645018713019	1
-0.0216940846303466	0.806686049971361	1
-1.08474129071494	0.247190136847591	1
-0.767224811867689	0.384560971989416	1
0.246242823960944	0.584540772538178	1
-0.605983445545876	-0.0807313050308565	1
-0.405166662490733	0.421495858206797	1
-1.33766696150747	-0.0734379600025007	1
-0.361926490542366	0.142914869631883	1
0.0898611531875617	-0.045869126133292	1
1.51288551343111	-0.487182123951314	1
-1.13841967581469	-0.885796380135405	1
0.112297021197603	-1.01648605221356	1
-0.554829679336884	0.633267031790121	1
0.016526854360918	0.0192925641111752	1
1.26846166636174	0.74881465147598	1
-1.87553990236225	0.0140802198846982	1
-1.34631512198569	0.458407312002322	1
-0.123736601178414	-0.409940626066323	1
-0.133135120163459	-1.41605831250212	1
-0.19288378045219	-1.25935293143385	1
1.57970017940231	0.226840239318543	1
0.594987219249785	1.75430470047868	1
-0.308754338448619	-0.666034647992833	1
0.305155083590431	1.57590030927196	1
-0.438958047420385	1.50226012939199	1
13.5081748282967	0.354597145426393	3
13.6229326891556	0.037398287410151	3
13.6516070460246	0.152017969493676	3
14.0136851543167	-0.000517243887895016	3
15.5949008259305	0.953840231593387	2
15.112168817232	-0.332932896309398	2
13.0842039678121	-0.642636338684755	3
13.5990774232297	0.0561444475428882	3
12.8250243467641	0.94315726433855	3
15.5549593305336	0.485492225101287	2
14.0930694802313	-0.226113070916315	3
14.2481035819022	-0.420900179624839	3
13.9902239063728	0.369466634829911	3
14.4293213459386	0.396489682464953	3
13.5009503533662	0.333808052161787	3
14.6869357774123	1.00255578379996	2
14.2970154530106	-0.274455328330935	3
14.0665806408238	0.0188851693695389	3
14.7107138868155	0.27458757592725	2
14.7837468809433	1.32636809669247	2
13.6907291375517	0.18395009500738	3
14.090910173374	-0.123744519812457	3
13.8395269570067	0.0451031691841026	3
13.8276217782168	-0.0973520420452451	3
12.836545194418	0.680057508594403	3
13.2598514911003	-0.366114053621639	3
14.0911623688086	0.419118572593862	3
12.2147340711944	0.376889782185818	3
14.4561347930709	-0.515795674037794	2
13.3009418708247	-1.29207027884481	3
14.3968096466771	0.594300941086664	3
13.9468863080072	-0.0146983962561499	3
14.8867824666969	-0.874611503591442	2
14.3526010329474	-0.465324227171725	3
14.1965208667864	1.12803339743606	3
13.6071749819881	0.592366569941648	3
12.1011289764266	0.193202876451103	3
14.2238356701813	0.146441619649346	3
15.1668839219137	0.960019005795246	2
13.4963675384752	1.44482483390715	3
12.2879668288999	0.630105921608608	3
12.7070518343527	-1.03658227884326	3
12.6089990188892	-0.53358859417993	3
14.9367163833369	0.860691043016566	2
12.9646431549548	-0.360172758012017	3
14.4407050471865	1.62379833562592	3
14.2531268736232	1.9413029896338	3
14.5923781876151	0.220226476418305	2
14.8892300647392	-0.392083073998365	2
13.37735762038	-0.431720495327461	3
14.9203002011378	-1.1014026428449	2
12.3578743768939	-1.05153641752966	3
13.9867256830712	-0.148041518210872	3
15.441179497235	0.465095714951363	2
14.5862334933964	-0.0702667664036213	2
13.8254272558923	-0.909935010786185	3
12.6938741389754	-0.390617184666072	3
14.1858026626423	-0.643470182954312	3
14.1114365432556	-1.91790049426936	3
12.4784268888932	0.10544577922831	3
14.0755030174974	-0.0165008934436354	3
14.7699425196667	1.30968332239882	2
14.3837699016802	-0.655226234495694	3
13.2024937812869	1.80264669572799	3
13.3449172923219	-0.608154604548852	3
15.7283570016261	-0.395690570739042	2
14.5619948069308	-1.40528330148463	2
14.2517046563782	-0.233231444007448	3
12.2930044747664	-0.10512231414574	3
14.2984334267558	0.120234945301147	3
12.4921651933974	-0.945730718547792	3
13.6692550939053	-0.0817201260625095	3
13.5114533739036	-0.189181677447456	3
12.3094747562934	-0.0411641460725276	3
13.8136257985966	-0.0217230036814928	3
13.8633817359635	-0.00550016701270342	3
12.8600543822155	-0.887678112313488	3
13.6362623395477	1.08604875826136	3
14.2726015889567	1.19570657628726	3
14.0008091392873	0.0036457223001221	3
14.2632204830449	-0.0879817650149679	3
15.1407938423075	-1.18176940240059	2
15.2692301698192	-0.200107739292243	2
12.4950617041555	-0.0459525797713868	3
12.3240593065039	-0.206770474334467	3
14.2064479774119	1.97923034334854	3
14.540693647291	0.513840920351508	2
13.8499693782049	-0.619740687475991	3
14.2209476593982	0.154762281978647	3
15.0447157052043	0.427003028891998	2
13.2505985185833	0.109107390065082	3
15.02242415752	-0.193010585215663	2
12.5844726694581	1.24539813851645	3
12.323258085682	-0.609093098609786	3
12.5479888045735	0.856766073730048	3
13.2324607590862	1.4483715764876	3
13.1083442381665	0.852926822782067	3
12.8664300338917	0.135233932762572	3
13.3873787681252	-0.375400657471084	3
14.5833552722193	0.225011635740706	2
1.33901451961032	-4.80199543543311	1
-5.92603802103867	-0.51174198407663	1
-5.7993867832104	1.02030793959032	1
-3.70998881951081	-2.35193244168572	1
-1.64179534422058	4.94381118594578	1
1.91206686826555	-5.21309251037485	1
-5.81696011248562	-1.01718614856023	1
-3.53782255040885	2.60000285652003	1
-1.06687297340765	4.18230270825322	1
0.628093548123886	5.91301646812029	1
-1.95418329222582	3.87912410483469	1
3.73589987888727	-3.63642578859797	1
3.03331705571733	-4.91330796017231	1
0.486466636013382	4.58863454702236	1
-5.22167074630717	-0.29180199166504	1
-0.45451121011248	5.37750961100309	1
-4.43076609168862	-1.18556954174108	1
5.02672027149845	-3.25125911112551	1
2.04206275993053	-4.63456877848861	1
5.01543279191318	-3.19280963457049	1
-2.01561389213478	-3.7903348021557	1
2.95976143019325	-4.49615239635484	1
-5.13460578700176	1.37836986516083	1
-3.82567877777468	-3.07139618922304	1
4.42594043135172	-0.34416748363006	1
-3.32411656217449	3.52953470611283	1
1.84379383835507	5.54264712569563	1
-1.92520287165494	-4.4766140868509	1
-4.09414872859665	2.13412597540777	1
3.97926649926199	-2.36520391796761	1
4.27633376292363	3.69620201393607	1
-3.5745094706968	-4.19386037146362	1
-5.10716823572866	0.627299515255158	1
-4.47386582518968	-1.88063719378101	1
0.674842464954627	-4.1038900581625	1
-5.24644028163626	2.2428008400687	1
0.1979201944315	5.832116149861	1
-4.19339443717326	-1.22662440226122	1
-2.22552113331056	-5.07045857380585	1
1.78266691896757	4.21594036611561	1
0.577765336018925	4.36457457558333	1
3.26596190774989	3.02402295392574	1
-1.4669604637584	-4.76499437367196	1
-3.17807906281274	-3.67643406244763	1
3.4528937460832	-3.31816255323593	1
-3.11881587591739	-2.68736336157658	1
4.6130237332812	3.70327992798867	1
-5.00980913126518	0.889818217194314	1
1.47965789864038	4.24834716189008	1
-4.51296038711386	-3.72459340876146	1
-4.7810907143473	-0.741195448869756	1
-5.16073896949617	0.375090305810317	1
3.74730722134561	4.41650027389718	1
4.40495906916103	3.50135285777764	1
4.51349227912356	2.15033559743062	1
2.70092908132905	-3.11881124002365	1
-5.4212148678282	0.700145814241736	1
-5.14598966618259	1.27596638953552	1
-4.33150252631109	-0.046791157575606	1
-3.43656177815588	2.1908382565789	1
-1.78549796887101	-5.07051587111234	1
-3.14400115853109	4.59292681031538	1
3.87683493386533	-3.00087366355571	1
-4.66864089069741	-1.44295488975671	1
-4.3417792941187	3.4037783281913	1
2.63386668291592	4.02551791597807	1
4.15896496580374	0.527162641146914	1
4.51376690909791	0.325201012106287	1
-3.45572200502117	2.01471541894317	1
0.948941361433206	-4.26332849624722	1
-5.72113954682599	-0.283752992512599	1
2.19888129383977	3.45713751034455	1
-4.17887775247081	4.0411304792928	1
-0.00649502494368835	-4.85339356638361	1
4.33840471125173	-3.1918370951292	1
-2.07901696927751	-4.36034853759062	1
-5.66242055144293	-0.842214766698333	1
-4.22549102644178	0.479996592897284	1
-5.9073832741358	0.431150248234568	1
4.13445122254573	2.81173652542103	1
1.21707774583907	5.64977122798993	1
-3.10410030898257	3.22994265580731	1
-5.17059946553926	-0.193235698053735	1
-4.73178229859064	0.56230646264547	1
-4.63603112158006	-1.46812844208106	1
4.40524928929673	-2.65769203376764	1
-0.572713305619112	4.85832507401024	1
-1.77520332647331	5.13936693408151	1
2.41003923042542	-4.92282482613795	1
-0.0167979145241732	4.60250663775137	1
4.06270655674479	3.78241745709634	1
-5.91965711124128	0.322878854079537	1
-2.9266696700238	3.32309306373738	1
3.77482239832126	-3.67300105665675	1
-5.2429589894935	-2.82088981513135	1
-3.30511850246242	-2.42746263056123	1
-2.59354095395694	-3.49170527162031	1
2.77467480638443	3.82858076366684	1
3.17670180219447	2.43238710388057	1
5.25782618302304	-2.59576306537707	1
15.3555822788465	3.82930110610968	2
9.61278656923363	-1.20306732714181	3
19.3588143159894	-0.896035947779695	2
13.8259055384381	5.59112086194735	3
9.18796680467938	-2.09308662966802	3
14.2318162411026	-4.05190486179232	2
13.4482347493249	4.69091598291195	3
9.92820940277442	1.16583718115381	3
13.0737975781972	3.99018547051261	3
19.0053316925634	-2.60829942320267	2
10.1727059345085	-1.97359677599361	3
15.4190122760088	-3.99527400886752	2
14.4851651861504	-4.5148440002848	2
9.60377065084027	1.60292459557998	3
11.8438442232978	-3.49794185419403	3
9.08672983450744	-1.56272481141437	3
18.081436477643	2.27019887682847	2
8.04810683203691	-0.221402442013178	3
10.2352054625717	2.23131896139827	3
8.61893366379267	-0.177109332292163	3
16.415622190678	-3.99826062019125	2
19.2269347880844	-2.72275670928075	2
9.71213648227386	3.26381676535228	3
19.2309814817789	2.19356030703989	2
10.0554535570221	2.50795873337758	3
8.52085286994417	0.14988731827615	3
18.7257938514836	-3.42758814742286	2
12.4860334909087	4.00711630404905	3
17.4767132071356	-4.67033038969956	2
9.5681866794241	-0.181867109124249	3
12.3185555164157	-4.12146475449819	3
9.27374222768538	-0.849099642513742	3
11.7304697263274	-4.5938966267131	3
10.070857161317	-2.21368633743291	3
18.9987265909606	1.84342879271435	2
17.0837155678617	3.39773891844528	2
9.97952640893869	0.2469675462644	3
8.38030703205531	-0.00707261342160139	3
13.2461200301336	-4.2095342049991	3
13.1542032743996	4.6058899151388	3
9.22617659807657	1.24940594160332	3
14.3001662940892	5.93749995251194	3
10.1067543180825	-2.0890001082876	3
10.2225068139144	2.97490774367822	3
13.4391967138111	4.91508210262438	3
15.6750656158014	-5.20149251983695	2
18.9176790592674	2.64890745103308	2
18.2985236151636	-1.06576225817621	2
13.1675796205887	4.25646260905376	3
9.68076096748837	0.170024822619321	3
11.9230049248905	4.4791719320918	3
19.1707759763438	-0.0254178060003965	2
8.44539805851397	1.1505340848541	3
9.20260870615478	1.90349663467651	3
14.6641604451875	-4.10369461850662	2
9.7114981281747	-0.710951401033423	3
12.4897577933588	-4.00062659271882	3
16.7897224197255	3.41586589715476	2
13.9064711718945	4.68962063144927	3
17.7774866768346	3.09063783873236	2
18.759232270293	-0.563670579730929	2
8.94961552231806	1.22913108902948	3
17.2849143273476	3.99608723038084	2
13.8985881079915	-4.39291737006341	3
19.0449676805969	2.37954505304638	2
19.0371833885106	-0.936892705318468	2
18.3733470428437	0.0640897617793701	2
17.8370863310648	-1.52452752566772	2
8.53353341556942	1.51965942165505	3
16.3259868400375	3.4115103004168	2
11.2169785617797	4.50777694317907	3
10.007074773823	1.49895817268853	3
19.0404705443784	-1.62808599740026	2
12.4414464628703	-4.68785558672432	3
16.7451078606696	-4.33629634434087	2
14.6390978998457	-4.00023061571567	2
9.55346619067515	-2.22335313678181	3
10.1069554393792	2.42429761344606	3
10.9042331724725	3.33161044578691	3
12.4039181722278	3.75234246159249	3
11.2353398941373	-4.12773087964025	3
15.7437482809704	4.8719802585142	2
12.4209476250806	-4.34692981862799	3
18.0631070085768	-0.510855197848257	2
11.5990888183369	-4.65391849869844	3
18.2096535956464	3.83850355131325	2
11.7730568854965	4.51019141603721	3
8.72711894420392	0.800863362066694	3
9.55649723346843	-2.61649223803263	3
10.7112754211312	-3.77243214479369	3
8.72847491807095	-0.811377229910998	3
12.0830441416909	3.87866424851819	3
18.0421703785899	-2.69560871157528	2
17.9288673371014	2.85891019768978	2
19.9239467566702	-0.471696027002829	2
12.4833102131534	4.96412134558026	3
18.571680933517	0.752641586384567	2
19.0890940473209	2.22113548317709	2
9.77405831369833	-3.91427512470733	3
18.2778827904467	1.51520250721046	2
