Model: central random , circles, one radius, 3d-8class, scaled.
;
3	8	{100, 100, 100, 100, 100, 100, 100, 100}	{0}
;
0.	0.	0.
0.	0.	2.5
0.	2.5	0.
0.	2.5	2.5
2.5	0.	0.
2.5	0.	2.5
2.5	2.5	0.
2.5	2.5	2.5
;
0.18208121904280616	-0.8886426478732253	0.26423293240314794
-0.1683262694887757	-0.20188609266773044	-0.18291410296133873
-0.41550316231094053	0.3319641954537521	-0.356017324882179
0.30679152201157645	-0.08362086201517917	0.6566458161008151
-0.404278714761762	-0.07242570336960487	0.10879488718393227
0.025758843826785942	0.061809650044482	0.07138594009068372
-0.2873593160997037	0.2996597512571886	-0.3963138880741938
-0.09296093692583116	0.34683879095793513	-0.20951723154215543
0.39306543070961597	-0.06799055130733965	-0.005135511026297241
0.07443408343335883	-0.1975475589013606	-0.2751190663522792
0.19021559976634758	0.5856118383519296	0.0023747756214478615
0.18449372073036338	-0.26812380512347334	-0.23918711789662628
-0.2138625538287968	-0.4130146945944283	0.2915129757014859
0.29512421573567627	-0.4133682279206114	0.2379226719650856
-0.11504442885762338	-0.015125805379905804	-0.8848301908782897
0.2519462562448217	0.03959280083564373	-0.030751777591096575
-0.04921415792320151	0.21992423503539169	0.23947587630305764
-0.5014794768132299	0.5789104055951612	0.21931811925244674
-0.06648583961694475	-0.09362181680754429	0.2402263433476828
0.3439534914591631	-0.0828333617149097	-0.04990808123048856
0.5429298371048203	-0.21444872800948267	0.3915072556118463
0.2974098892045094	-0.03869758619939309	0.07318423640582729
0.793150868888159	-0.6344089401231813	-0.24251367939707555
0.1298511848172322	-0.006289441904671836	0.5091532875719726
0.0014979047813977458	0.13345961931031924	-0.08579955199914832
-0.08652003243472478	0.04364159941947204	0.21535414449483845
0.4986281926462846	0.25781488852211587	-0.7018743611137357
-0.3619241245332386	0.11226177021528506	-0.09496638718312746
0.02041124994442672	-0.3475304671028365	0.27939796607833833
0.1731821032130108	-0.9534817036014819	-0.1851554123111539
0.10620139290649616	0.31814768033282936	-0.4688058050099734
0.685011025999328	-0.9417700523160535	0.25398469717141847
-0.22154490810662691	0.03983325235326604	-0.041507295506843726
0.3011111988254973	-0.38559446041261725	-0.05604726342272493
0.07322302873240108	0.3068299411352026	0.2954513503056486
0.21235229465655256	0.12344033447595366	0.14503534278072805
-0.12143801831219458	-0.2215562874316519	0.2688368924737174
-0.34363927206642025	0.1764388647459714	-0.05247158792149277
0.2708755256872893	-0.3486822494157492	0.16609744564855994
0.13918972441997654	0.057013235052401724	-0.5344150347022184
0.2503490135238386	0.36608104683789	0.3321779234005887
0.011203304789731153	0.29193537832180033	0.13707866943295463
0.2927099791834237	0.10633585361785194	-0.032558221092861744
0.34108511014475784	-0.18301164893760016	-0.02941852146977256
0.5222641381551589	-0.4178803542037886	0.18036944541513672
0.17261930780784537	-0.45673546286099725	-0.458325232542215
0.2425421332524153	-0.4071861515656743	0.06882043026856727
-0.38134597154062844	0.29906636840784495	-0.043033743683338274
-0.4778163815135226	-0.5748999523740741	-0.08851019907235531
-0.15764511791314417	-0.20497274816537486	-0.032606915048784844
-0.32155943881559745	-0.46039448129844746	-0.06986096693520302
0.75402668844987	0.07747151007997427	-0.1761075346675826
-0.04012812861428096	0.6653064725757891	-0.2804623644083385
0.5203993631310454	0.14020088018645055	0.16247000983544188
-0.1844285633062385	0.22539490627500494	-0.28534558574356855
-0.1748840326522389	0.4589104782200955	-0.14020120808869402
-0.07973035890410371	-0.19519899180453482	-0.09026754584099861
0.2884430075791891	0.3753851493998868	-0.3126844808964118
0.1688640146660954	0.012038655056838187	-0.2625796741460818
-0.29254339065402024	-0.3686447247432306	-0.07616194558121937
0.15384352807203097	0.294250253402533	0.12484169139533295
0.6594902952365724	-0.2963249976929904	-0.2515120286216719
-0.18936445607209457	-0.011963393014946979	-0.3396429604269528
-0.014956086922204152	0.18892861454452634	-0.30652344155927924
-0.17326333359225354	0.12529869443512134	0.4996545637214088
-0.46501600444221686	-0.07440759251488452	-0.0057712428923605095
-0.19048858690490628	-0.13839958363891428	0.09776008290602171
-0.029738947256578652	-0.3463205357764055	-0.4107231353833311
0.1683311913291488	-0.33820664744980955	0.17169827001396615
-0.5519196405794823	0.23592963645602652	-0.04101529859996002
0.5924649390992754	0.2805493978104466	0.11357762497591516
0.04902273033294254	-0.13018524383124686	0.32107602183330175
0.1620298602960392	0.10854958865672651	-0.538229628057599
-0.712031421130905	0.30709441523070513	0.2210280361724945
-0.18381831921098993	-0.009952264703971288	-0.2922325132363
0.4727888072056585	0.4418941304324924	-0.058521718537209035
-0.3335722720568991	0.47823622343739564	0.5885434199570233
-0.7675781346403682	-0.016582324579810678	0.18465447876811883
-0.02151076905461171	0.021719970400644637	-0.3183206516942817
-0.05537715811277487	-0.30850261952139796	-0.23403976994490286
0.39785563622244224	0.13848188046391485	-0.2138921342883332
-0.09934223710943993	0.15741833593665672	-0.3266301357649074
0.10375619910763738	-0.21249315822348164	0.19021990199062566
-0.0185398350901408	-0.4076152776010462	0.4776544493740215
-0.16723904578845328	-0.07291900495865443	0.2815425888839289
-0.0613967721540008	-0.3202861626237093	-0.3242514868661666
0.08870828322234726	-0.1743082279244196	-0.06525502894996207
-0.3369125940659016	-0.22567224337154962	0.23877457088911475
-0.16139760476606171	-0.16582750772327073	-0.6864693119466463
0.03314696758456096	-0.04693682464263922	-0.34634058625083597
-0.0653652628078029	-0.17230748225273468	-0.19568439266971038
0.4374914474448522	-0.1412486046971935	0.3110657468539939
-0.07532408488171757	-0.5728864841819069	0.1342132862166654
-0.5697116069048911	0.35479713232335497	0.2501284158957658
0.08522129955471656	-0.45625711977250866	-0.13983348714261826
-0.37567090437758627	0.5032613908087251	-0.34409121077285193
0.2586433151837573	0.37674663661783386	0.34870872380383994
0.033914493285314457	-0.09770813818705575	-0.7146036788462988
0.5023631888897698	0.22922958503933916	-0.03351018682055308
0.5498677003751682	-0.18899298035885356	0.14148023214080843
-0.48417676263510573	0.17930645292312272	2.0451900158073926
-0.2732433242557869	0.36927273543254585	2.098895934733751
0.11574831253552999	-0.3384888193731214	2.5964406170981333
0.18698136640175597	0.4663502091613581	2.305108318061438
-0.15079242895630307	-0.19223281541654194	2.846237448922532
0.2002883775133346	0.036973121119783174	2.9666166936591014
-0.384727614492309	-0.2610901029591604	3.2862354381612424
0.12840323164736706	-0.045610238348249975	2.357316095439017
-0.10306796307945384	-0.10272401711633665	2.517394131413975
-0.4793986144783146	0.3508827085552837	2.9870644154511043
-0.21468832588260112	0.07873031000253435	2.2858832210270927
-0.39881832620642044	0.1478643893876708	3.007681317400218
-0.3027740415150594	0.2145260833337379	2.472350503698311
-0.24327863548369386	0.4035798263900891	2.7544472991476328
0.15462718321841412	-0.026234958975346577	2.1068490963591335
-0.43963529755529807	0.15799355336786086	2.268677378638498
0.47467329916775003	0.03578185986366315	2.5530202725387015
-0.208748422654629	-0.2718768978527335	2.5745857627270565
-0.4985727411156476	0.06428733059285485	2.46449458528067
0.3234766843751056	0.5892296455931813	2.3879809424017053
-0.061083168978178906	0.31345132173615203	2.158938468330764
-0.25745202685866325	0.8095643185475244	3.0240190166779204
0.05997449774060861	-0.45021963690048866	2.8816624957899073
-0.024957265813204406	-0.34918543644795685	2.2203871485338023
0.1955094546921526	-0.15110251710285846	2.5386401523402577
0.14593715494858614	-0.3134889936496681	2.422721234746206
-0.14781644535816144	0.4203872876448358	2.5828796704980164
0.049273616608987644	-0.6624148563758462	1.9423961009715276
-0.34861189460650366	0.4848205126343212	2.098151138023576
0.1425054086037089	0.5806906153601707	2.8323129327324694
-0.23889979290409522	0.054422012664674634	2.9314361142269787
-0.15481238148636833	0.40295267146001523	2.7528405758524395
-0.07517520383444719	0.28755498006263647	2.710332668474182
-0.1914671371193904	0.39446354133879485	2.7856398046821145
-0.2620886672584569	-0.19800476363691247	2.967355497127154
0.3114446061381285	-0.15288884791697838	2.61590482403418
0.0051247751072075005	0.5038125526474229	2.4786507615215916
0.09104846259761137	0.009258169043139707	2.602702961160503
0.19154495362044524	-0.4921279002518957	2.374813120007329
0.12173467319758337	0.09880847909800947	2.3549049663441255
-0.0016627549443945175	-0.1892318768756321	2.063949928791233
0.199553012596809	-0.5192346968123057	2.8105812512098156
0.2469638519344233	-0.14437175433356617	2.495242795660119
0.4030049858537927	-0.15721348744695857	2.926582367898866
0.5869620417099195	-0.6791044151722007	2.317273907078741
0.8836161096149355	-0.2790462374683637	2.3563364119120456
-0.19520250782405915	0.04258789293364596	2.779238944619322
-0.5884599583020398	0.09421608524328597	2.47667186547131
-0.04783849152729334	-0.21264030290889196	2.719439102350496
-0.17265158659953633	-0.18050382362610506	2.0543347175529263
-0.10518337464826327	-0.2885816938535055	2.8678283059993865
0.08991307353317472	0.025262352381720816	2.2870253601863246
-0.04348761812347677	0.07408044762041188	2.701297541896896
-0.18222225629437866	0.1975272132863605	2.5038364189217175
0.266947990292591	-0.0027946141173445724	2.558451304715133
0.009999340383382158	0.08736772463205955	2.5976737424151475
0.1386402387718809	-0.28061845176979766	2.4554155628546193
0.36290234631061935	-0.38002456770689524	2.349697090336097
0.3158303217024513	0.191956566106022	2.434634904757098
0.19611253178704846	-0.1799781229149257	2.7770731149674894
-0.43899412392802045	0.11701414077477386	2.466348886198594
-0.20535176884066264	-0.07258697053606612	2.6233668611521694
0.25226091137178197	0.15060971948356128	2.0653767724429333
